,id,comment,program,time,love,play
49,뛰세요,맛이 진짜 ;궁금,남성용_여성용_저분자_콜라겐_젤리_300달톤_선물용,2022-05-02_13:15:06,"4,535","20,659"
50,kok,잘 드시네요,남성용_여성용_저분자_콜라겐_젤리_300달톤_선물용,2022-05-02_13:15:06,"4,535","20,659"
51,이거사자,새콤달콤 같은,남성용_여성용_저분자_콜라겐_젤리_300달톤_선물용,2022-05-02_13:15:06,"4,535","20,659"
52,넌나의태양,기분좋은 새콤달콤 ~,남성용_여성용_저분자_콜라겐_젤리_300달톤_선물용,2022-05-02_13:15:06,"4,535","20,659"
53,iym,먹을수록 중독되는맛,남성용_여성용_저분자_콜라겐_젤리_300달톤_선물용,2022-05-02_13:15:06,"4,535","20,659"
54,기억력3초,밀당느낌ㅋㅋㅋ,남성용_여성용_저분자_콜라겐_젤리_300달톤_선물용,2022-05-02_13:15:06,"4,535","20,659"
55,수산나,입맛다셔지네요,남성용_여성용_저분자_콜라겐_젤리_300달톤_선물용,2022-05-02_13:15:06,"4,535","20,659"
56,기억력3초,남성용도 궁금해요~,남성용_여성용_저분자_콜라겐_젤리_300달톤_선물용,2022-05-02_13:15:06,"4,535","20,659"
57,아들셋 슈퍼맘,설명잘해주셔서 귀에쏙쏙,남성용_여성용_저분자_콜라겐_젤리_300달톤_선물용,2022-05-02_13:15:06,"4,535","20,659"
58,mch,존 나 맛잇서여,남성용_여성용_저분자_콜라겐_젤리_300달톤_선물용,2022-05-02_13:15:06,"4,535","20,659"
59,첸지,남성용 진짜 궁금,남성용_여성용_저분자_콜라겐_젤리_300달톤_선물용,2022-05-02_13:15:06,"4,535","20,659"
60,기억력3초,남자에게 좋은 마카랑 아르기닌까지,남성용_여성용_저분자_콜라겐_젤리_300달톤_선물용,2022-05-02_13:15:06,"4,535","20,659"
61,기억력3초,정말 좋은 제품이네요,남성용_여성용_저분자_콜라겐_젤리_300달톤_선물용,2022-05-02_13:15:06,"4,535","20,659"
62,수산나,쫀득쫀득,남성용_여성용_저분자_콜라겐_젤리_300달톤_선물용,2022-05-02_13:15:06,"4,535","20,659"
63,넌나의태양,남자.여성용 따로있으니 더 건강대접받는느낌👍,남성용_여성용_저분자_콜라겐_젤리_300달톤_선물용,2022-05-02_13:15:06,"4,535","20,659"
64,sle,맛이 너무 궁금하네요,남성용_여성용_저분자_콜라겐_젤리_300달톤_선물용,2022-05-02_13:15:06,"4,535","20,659"
65,iym,성분이 짱많아서 효과짱이요 전다른거 먹다가 요걸루 바꿨어요,남성용_여성용_저분자_콜라겐_젤리_300달톤_선물용,2022-05-02_13:15:06,"4,535","20,659"
66,기억력3초,어버이날 선물로딱인 거 같아요,남성용_여성용_저분자_콜라겐_젤리_300달톤_선물용,2022-05-02_13:15:06,"4,535","20,659"
67,전현,쫄깃쫄깃,남성용_여성용_저분자_콜라겐_젤리_300달톤_선물용,2022-05-02_13:15:06,"4,535","20,659"
68,hes,좋은식품 포장도고급스럽네요,남성용_여성용_저분자_콜라겐_젤리_300달톤_선물용,2022-05-02_13:16:10,"4,752","22,005"
69,수산나,저두 요걸로 바꿨어요,남성용_여성용_저분자_콜라겐_젤리_300달톤_선물용,2022-05-02_13:16:10,"4,752","22,005"
70,myh,오 대박 👍,남성용_여성용_저분자_콜라겐_젤리_300달톤_선물용,2022-05-02_13:16:10,"4,752","22,005"
71,수산나,잘한거같어요,남성용_여성용_저분자_콜라겐_젤리_300달톤_선물용,2022-05-02_13:16:10,"4,752","22,005"
72,rla,건강한 맛이예요,남성용_여성용_저분자_콜라겐_젤리_300달톤_선물용,2022-05-02_13:18:20,"5,413","22,019"
73,rugland,아무데서나 먹기 편하긴해요,남성용_여성용_저분자_콜라겐_젤리_300달톤_선물용,2022-05-02_13:18:20,"5,413","22,019"
74,윰님,콜라겐 젤리 ㅋㅋ,남성용_여성용_저분자_콜라겐_젤리_300달톤_선물용,2022-05-02_13:18:20,"5,413","22,019"
75,뛰세요,휴대하기 좋긴한거같아요.,남성용_여성용_저분자_콜라겐_젤리_300달톤_선물용,2022-05-02_13:18:20,"5,413","22,019"
76,윰님,너무 좋아요,남성용_여성용_저분자_콜라겐_젤리_300달톤_선물용,2022-05-02_13:18:20,"5,413","22,019"
77,iym,전피부과 다니다가 그냥 요거먹고난담 안다녀요 ㅎ,남성용_여성용_저분자_콜라겐_젤리_300달톤_선물용,2022-05-02_13:18:20,"5,413","22,019"
78,별블리,탱클탱클 너무 좋아용,남성용_여성용_저분자_콜라겐_젤리_300달톤_선물용,2022-05-02_13:18:20,"5,413","22,019"
79,yle,남성용 여성용 콜라게놘 ㅜㅡ,남성용_여성용_저분자_콜라겐_젤리_300달톤_선물용,2022-05-02_13:18:20,"5,413","22,019"
80,넌나의태양,좋은건 두고두고먹는거죠,남성용_여성용_저분자_콜라겐_젤리_300달톤_선물용,2022-05-02_13:19:24,"5,881","23,394"
81,rla,엄마 아빠 사드렸더니 엄청 좋아하세요,남성용_여성용_저분자_콜라겐_젤리_300달톤_선물용,2022-05-02_13:19:24,"5,881","23,394"
82,첸지,부모님 선물 걱정 끝이네여 완전,남성용_여성용_저분자_콜라겐_젤리_300달톤_선물용,2022-05-02_13:19:24,"5,881","23,394"
83,iym,진짜 짱짱 추천요,남성용_여성용_저분자_콜라겐_젤리_300달톤_선물용,2022-05-02_13:19:24,"5,881","23,394"
84,넴뚜,어머,남성용_여성용_저분자_콜라겐_젤리_300달톤_선물용,2022-05-02_13:20:24,"6,363","27,440"
85,넴뚜,안녕하세용,남성용_여성용_저분자_콜라겐_젤리_300달톤_선물용,2022-05-02_13:20:24,"6,363","27,440"
86,이거사자,퀴즈 당첨은 마지막에 발표되나요?,남성용_여성용_저분자_콜라겐_젤리_300달톤_선물용,2022-05-02_13:20:24,"6,363","27,440"
87,넴뚜,규홍님 꿀광피부시네요?,남성용_여성용_저분자_콜라겐_젤리_300달톤_선물용,2022-05-02_13:20:24,"6,363","27,440"
88,넌나의태양,손잡이있는 선물박스도 센스~~♡,남성용_여성용_저분자_콜라겐_젤리_300달톤_선물용,2022-05-02_13:22:18,"7,086","33,047"
89,첸지,포장 넘나 고급지네염,남성용_여성용_저분자_콜라겐_젤리_300달톤_선물용,2022-05-02_13:22:18,"7,086","33,047"
90,기억력3초,포장지 너무 예뻐요,남성용_여성용_저분자_콜라겐_젤리_300달톤_선물용,2022-05-02_13:22:18,"7,086","33,047"
91,이거사자,넹,남성용_여성용_저분자_콜라겐_젤리_300달톤_선물용,2022-05-02_13:22:18,"7,086","33,047"
92,whwh,선물하기 딱 좋네여,남성용_여성용_저분자_콜라겐_젤리_300달톤_선물용,2022-05-02_13:22:18,"7,086","33,047"
93,뛰세요,포장좋다 ㅋㅋㅋ,남성용_여성용_저분자_콜라겐_젤리_300달톤_선물용,2022-05-02_13:22:18,"7,086","33,047"
94,수산나,어버이날 선물로 딱인거같아요,남성용_여성용_저분자_콜라겐_젤리_300달톤_선물용,2022-05-02_13:22:18,"7,086","33,047"
95,기억력3초,새싹인삼까지요?,남성용_여성용_저분자_콜라겐_젤리_300달톤_선물용,2022-05-02_13:22:18,"7,086","33,047"
96,기억력3초,처음들어봐요~!,남성용_여성용_저분자_콜라겐_젤리_300달톤_선물용,2022-05-02_13:22:18,"7,086","33,047"
97,첸지,스승의날 선생님 선물로도 넘 좋겠어요,남성용_여성용_저분자_콜라겐_젤리_300달톤_선물용,2022-05-02_13:22:18,"7,086","33,047"
98,넴뚜,사실 피부는 영양을 꾸준히 섭취해야 진정으로 좋아집니다 가리는 템으론 한계가 있지요,남성용_여성용_저분자_콜라겐_젤리_300달톤_선물용,2022-05-02_13:22:18,"7,086","33,047"
99,뛰세요,5월이 가정의 달이라ㅡ 시기도 적절한듯ㅋㅋㅋ,남성용_여성용_저분자_콜라겐_젤리_300달톤_선물용,2022-05-02_13:23:23,"7,473","33,053"
100,수산나,약사님이 직접조제한거라고 하더니 효과짱,남성용_여성용_저분자_콜라겐_젤리_300달톤_선물용,2022-05-02_13:24:28,"7,876","33,057"
101,넴뚜,홍라겐 되고 싶네요,남성용_여성용_저분자_콜라겐_젤리_300달톤_선물용,2022-05-02_13:24:28,"7,876","33,057"
102,whwh,믿음이 가네요,남성용_여성용_저분자_콜라겐_젤리_300달톤_선물용,2022-05-02_13:24:28,"7,876","33,057"
103,myh,고오급스럽네오!,남성용_여성용_저분자_콜라겐_젤리_300달톤_선물용,2022-05-02_13:24:28,"7,876","33,057"
104,별블리,간편하고 너무 좋아요,남성용_여성용_저분자_콜라겐_젤리_300달톤_선물용,2022-05-02_13:27:12,"8,645","53,588"
105,마블링,두분 피부좋으신 이유가 콜라겐?ㅎ,남성용_여성용_저분자_콜라겐_젤리_300달톤_선물용,2022-05-02_13:27:12,"8,645","53,588"
106,iym,3번,남성용_여성용_저분자_콜라겐_젤리_300달톤_선물용,2022-05-02_13:27:12,"8,645","53,588"
107,뛰세요,이것도 33333333333333333333333,남성용_여성용_저분자_콜라겐_젤리_300달톤_선물용,2022-05-02_13:27:12,"8,645","53,588"
108,sle,3번,남성용_여성용_저분자_콜라겐_젤리_300달톤_선물용,2022-05-02_13:27:12,"8,645","53,588"
109,수산나,3,남성용_여성용_저분자_콜라겐_젤리_300달톤_선물용,2022-05-02_13:27:12,"8,645","53,588"
110,넴뚜,3번~~~~~~~~~~~~~~~~~~~,남성용_여성용_저분자_콜라겐_젤리_300달톤_선물용,2022-05-02_13:27:12,"8,645","53,588"
111,kok,3번!!!,남성용_여성용_저분자_콜라겐_젤리_300달톤_선물용,2022-05-02_13:27:12,"8,645","53,588"
112,참린,3번이요~,남성용_여성용_저분자_콜라겐_젤리_300달톤_선물용,2022-05-02_13:27:12,"8,645","53,588"
113,별블리,3,남성용_여성용_저분자_콜라겐_젤리_300달톤_선물용,2022-05-02_13:27:12,"8,645","53,588"
114,넴뚜,3,남성용_여성용_저분자_콜라겐_젤리_300달톤_선물용,2022-05-02_13:27:12,"8,645","53,588"
115,whwh,3번,남성용_여성용_저분자_콜라겐_젤리_300달톤_선물용,2022-05-02_13:27:12,"8,645","53,588"
116,기억력3초,3번,남성용_여성용_저분자_콜라겐_젤리_300달톤_선물용,2022-05-02_13:27:12,"8,645","53,588"
117,기억력3초,ㅋㅋㅋㅋㅋㅋㅋㅋ,남성용_여성용_저분자_콜라겐_젤리_300달톤_선물용,2022-05-02_13:27:12,"8,645","53,588"
118,써니,3번이요~~~,남성용_여성용_저분자_콜라겐_젤리_300달톤_선물용,2022-05-02_13:27:12,"8,645","53,588"
119,뛰세요,누가봐도 3번,남성용_여성용_저분자_콜라겐_젤리_300달톤_선물용,2022-05-02_13:27:12,"8,645","53,588"
120,rugland,3,남성용_여성용_저분자_콜라겐_젤리_300달톤_선물용,2022-05-02_13:27:12,"8,645","53,588"
121,iym,물안먹도 되니좋아요,남성용_여성용_저분자_콜라겐_젤리_300달톤_선물용,2022-05-02_13:27:12,"8,645","53,588"
122,넴뚜,3번인 이유- 하루 세번 먹어야 함,남성용_여성용_저분자_콜라겐_젤리_300달톤_선물용,2022-05-02_13:27:12,"8,645","53,588"
123,기억력3초,입 심심할 때 먹으면 좋을 거 같아요,남성용_여성용_저분자_콜라겐_젤리_300달톤_선물용,2022-05-02_13:27:12,"8,645","53,588"
124,하트뿅뿅,3333333,남성용_여성용_저분자_콜라겐_젤리_300달톤_선물용,2022-05-02_13:27:12,"8,645","53,588"
125,rla,3번이요!!,남성용_여성용_저분자_콜라겐_젤리_300달톤_선물용,2022-05-02_13:27:12,"8,645","53,588"
126,수산나,배고플땐 요기도되요ㅋ,남성용_여성용_저분자_콜라겐_젤리_300달톤_선물용,2022-05-02_13:27:12,"8,645","53,588"
127,기억력3초,퀴즈 너무 센스잇어욬ㅋ,남성용_여성용_저분자_콜라겐_젤리_300달톤_선물용,2022-05-02_13:27:12,"8,645","53,588"
128,rla,탱글탱글 하네요 ㅋㅋㅋ,남성용_여성용_저분자_콜라겐_젤리_300달톤_선물용,2022-05-02_13:27:12,"8,645","53,588"
129,마블링,우와 진짜 탱글하당 ㅠ,남성용_여성용_저분자_콜라겐_젤리_300달톤_선물용,2022-05-02_13:27:12,"8,645","53,588"
130,별블리,어머 맛있게 드셔,남성용_여성용_저분자_콜라겐_젤리_300달톤_선물용,2022-05-02_13:27:12,"8,645","53,588"
131,rugland,넘 먹고싶다,남성용_여성용_저분자_콜라겐_젤리_300달톤_선물용,2022-05-02_13:28:06,"8,919","58,081"
132,여름 기다려,👍👍👍,남성용_여성용_저분자_콜라겐_젤리_300달톤_선물용,2022-05-02_13:28:06,"8,919","58,081"
133,jiy,부모님 사드려야겠네요~,남성용_여성용_저분자_콜라겐_젤리_300달톤_선물용,2022-05-02_13:28:06,"8,919","58,081"
134,넴뚜,마카 아르기닌은 남자의 생명같은 것,남성용_여성용_저분자_콜라겐_젤리_300달톤_선물용,2022-05-02_13:28:06,"8,919","58,081"
135,hes,주문했어요~빨리먹고싶네요!,남성용_여성용_저분자_콜라겐_젤리_300달톤_선물용,2022-05-02_13:28:06,"8,919","58,081"
136,별블리,저두 부모님께 선물각이네요,남성용_여성용_저분자_콜라겐_젤리_300달톤_선물용,2022-05-02_13:28:06,"8,919","58,081"
137,별블리,간편해서 드시기 편하실듯,남성용_여성용_저분자_콜라겐_젤리_300달톤_선물용,2022-05-02_13:28:06,"8,919","58,081"
138,넴뚜,ㅋㅋㅋㅋ중당,남성용_여성용_저분자_콜라겐_젤리_300달톤_선물용,2022-05-02_13:28:06,"8,919","58,081"
139,윤명순,좋아요,남성용_여성용_저분자_콜라겐_젤리_300달톤_선물용,2022-05-02_13:29:03,"9,226","58,087"
140,윤명순,먹고싶어요,남성용_여성용_저분자_콜라겐_젤리_300달톤_선물용,2022-05-02_13:29:03,"9,226","58,087"
141,rla,두구두구,남성용_여성용_저분자_콜라겐_젤리_300달톤_선물용,2022-05-02_13:29:03,"9,226","58,087"
142,수산나,저두 주문했어요,남성용_여성용_저분자_콜라겐_젤리_300달톤_선물용,2022-05-02_13:29:03,"9,226","58,087"
143,rla,선물 하기 딱 좋을듯,남성용_여성용_저분자_콜라겐_젤리_300달톤_선물용,2022-05-02_13:29:03,"9,226","58,087"
144,넴뚜,어버이날 저렇게 포장해서 주면 좋을 듯해요,남성용_여성용_저분자_콜라겐_젤리_300달톤_선물용,2022-05-02_13:29:03,"9,226","58,087"
145,넴뚜,기분 뿌듯해하실듯,남성용_여성용_저분자_콜라겐_젤리_300달톤_선물용,2022-05-02_13:29:03,"9,226","58,087"
146,rla,패키지가 고급지네여,남성용_여성용_저분자_콜라겐_젤리_300달톤_선물용,2022-05-02_13:30:06,"9,619","58,094"
147,넌나의태양,계속3번~ㅋ,남성용_여성용_저분자_콜라겐_젤리_300달톤_선물용,2022-05-02_13:30:06,"9,619","58,094"
148,hon,이뿌네,남성용_여성용_저분자_콜라겐_젤리_300달톤_선물용,2022-05-02_13:30:06,"9,619","58,094"
149,넌나의태양,진짜 고급짐뿜뿜,남성용_여성용_저분자_콜라겐_젤리_300달톤_선물용,2022-05-02_13:30:06,"9,619","58,094"
150,jiy,저도 한번 먹어봐야겠어요..,남성용_여성용_저분자_콜라겐_젤리_300달톤_선물용,2022-05-02_13:30:06,"9,619","58,094"
151,넴뚜,5/5 어린이날에 어린이들 간식으로 사주고 5/8어버이날에 어버이 피부를 위해 사드리기,남성용_여성용_저분자_콜라겐_젤리_300달톤_선물용,2022-05-02_13:30:06,"9,619","58,094"
152,아들셋 슈퍼맘,건강만큼 좋은선물없으니까요~,남성용_여성용_저분자_콜라겐_젤리_300달톤_선물용,2022-05-02_13:30:06,"9,619","58,094"
153,앙마의유혹,굿굿굿,남성용_여성용_저분자_콜라겐_젤리_300달톤_선물용,2022-05-02_13:31:08,"9,788","58,102"
154,기억력3초,가격너무 착하네요~~,남성용_여성용_저분자_콜라겐_젤리_300달톤_선물용,2022-05-02_13:31:08,"9,788","58,102"
155,수산나,전25900원에 구매했. 지금은 더싸게 파니 넘좋아요,남성용_여성용_저분자_콜라겐_젤리_300달톤_선물용,2022-05-02_13:31:08,"9,788","58,102"
156,rla,가볍게 가방에도 들고 다니기 좋겠어요,남성용_여성용_저분자_콜라겐_젤리_300달톤_선물용,2022-05-02_13:32:07,"9,848","58,109"
157,별블리,아침에 한개씩 먹고 가도 괜찮겠네요~,남성용_여성용_저분자_콜라겐_젤리_300달톤_선물용,2022-05-02_13:33:01,"10,093","58,115"
158,야호,저분자,남성용_여성용_저분자_콜라겐_젤리_300달톤_선물용,2022-05-02_13:33:01,"10,093","58,115"
159,기억력3초,아침 출근할 때 먹기 딱 좋ㅇ요,남성용_여성용_저분자_콜라겐_젤리_300달톤_선물용,2022-05-02_13:34:53,"10,315","58,131"
160,기억력3초,한박스에 몇 포 들어 있어요?,남성용_여성용_저분자_콜라겐_젤리_300달톤_선물용,2022-05-02_13:34:53,"10,315","58,131"
161,아들셋 슈퍼맘,꾸준히가 답이지요,남성용_여성용_저분자_콜라겐_젤리_300달톤_선물용,2022-05-02_13:35:53,"10,500","58,141"
162,넴뚜,콜라겐 1포의 효과=돼지껍데기 한장급,남성용_여성용_저분자_콜라겐_젤리_300달톤_선물용,2022-05-02_13:35:53,"10,500","58,141"
163,넴뚜,맞아요 규홍님,남성용_여성용_저분자_콜라겐_젤리_300달톤_선물용,2022-05-02_13:39:37,"11,141","58,165"
164,기억력3초,와 ㅋㅋ꿀피부 비결이 콜라겐 이셧네요,남성용_여성용_저분자_콜라겐_젤리_300달톤_선물용,2022-05-02_13:39:37,"11,141","58,165"
165,넴뚜,남자들은 콜라겐 안챙겨먹는데 그만큼 챙겨먹으면 확 좋아보인데요,남성용_여성용_저분자_콜라겐_젤리_300달톤_선물용,2022-05-02_13:39:37,"11,141","58,165"
166,paz,피부가 좋은 이유가 있었네,남성용_여성용_저분자_콜라겐_젤리_300달톤_선물용,2022-05-02_13:39:37,"11,141","58,165"
167,whwh,함량이 높아서 효과 확실할것같아요,남성용_여성용_저분자_콜라겐_젤리_300달톤_선물용,2022-05-02_13:39:37,"11,141","58,165"
168,넌나의태양,불끈불끈~ㅎ,남성용_여성용_저분자_콜라겐_젤리_300달톤_선물용,2022-05-02_13:39:37,"11,141","58,165"
169,수산나,피부 확실히 좋아져요,남성용_여성용_저분자_콜라겐_젤리_300달톤_선물용,2022-05-02_13:39:37,"11,141","58,165"
170,넌나의태양,음식으론 다 못채우니까~,남성용_여성용_저분자_콜라겐_젤리_300달톤_선물용,2022-05-02_13:39:37,"11,141","58,165"
171,넴뚜,규홍님피부가 아이돌 피부랑 막상마카네요,남성용_여성용_저분자_콜라겐_젤리_300달톤_선물용,2022-05-02_13:39:37,"11,141","58,165"
172,하루,그정도로 기력회복에 좋군요!!,남성용_여성용_저분자_콜라겐_젤리_300달톤_선물용,2022-05-02_13:39:37,"11,141","58,165"
173,hes,기대대용~ 빨리받아 먹고싶네요~,남성용_여성용_저분자_콜라겐_젤리_300달톤_선물용,2022-05-02_13:39:37,"11,141","58,165"
174,iym,난눈가에 잔주름 없어짐,남성용_여성용_저분자_콜라겐_젤리_300달톤_선물용,2022-05-02_13:39:37,"11,141","58,165"
175,수산나,손톱갈라지는데 요거먹고 많이좋아져서 지금은 안갈라져요,남성용_여성용_저분자_콜라겐_젤리_300달톤_선물용,2022-05-02_13:39:37,"11,141","58,165"
